"","Date","Opp","position","playerId","playerName","Rk","G","Age","Tm","X.nbsp.","X.nbsp.RP1","GS","MP","FG.x","FGA.x","FG.","X3P.x","X3PA.x","X3P.","FT.x","FTA.x","FT.","ORB.x","DRB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","PTS.x","GmSc","plusMinus.x","DFS","G.","FG.y","FGA.y","FGP","X3P.y","X3PA.y","FT.y","FTA.y","ORB.y","DRB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","PTS.y","GMSC","plusMinus.y"
"295",2017-10-19,"OKC","PF","beaslmi01","Michael Beasley",1,1,"28-283","NYK","@","L -21",0,0.36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",2017-10-19,"OKC","PF","porzikr01","Kristaps Porzingis",1,1,"22-078","NYK","@","L -21",1,38.17,11,25,0.44,2,6,0.333,7,9,0.778,3,9,12,1,0,1,2,3,31,20.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",2017-10-19,"OKC","PF","thomala01","Lance Thomas",1,1,"29-178","NYK","@","L -21",0,15.3,1,4,0.25,0,2,0,0,0,0,2,1,3,1,0,0,2,4,2,-1.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",2017-10-19,"OKC","PG","sessira01","Ramon Sessions",1,1,"31-191","NYK","@","L -21",1,20.38,1,3,0.333,1,2,0.5,0,0,0,0,2,2,1,1,1,3,3,3,0.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",2017-10-19,"OKC","PG","ntilila01","Frank Ntilikina",1,1,"19-083","NYK","@","L -21",0,7.32,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-2.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",2017-10-19,"OKC","SF","mcderdo01","Doug McDermott",1,1,"25-289","NYK","@","L -21",0,23.49,2,5,0.4,0,1,0,0,0,0,1,2,3,4,0,1,1,0,4,5.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",2017-10-19,"OKC","SG","hardati02","Tim Hardaway",1,1,"25-217","NYK","@","L -21",1,28.56,3,10,0.3,2,7,0.286,0,0,0,0,0,0,1,0,0,2,5,8,-1.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",2017-10-19,"OKC","SG","bakerro01","Ron Baker",1,1,"24-203","NYK","@","L -21",0,22.38,1,3,0.333,1,2,0.5,3,8,0.375,0,2,2,4,3,0,4,1,6,4.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",2017-10-19,"OKC","SG","dotsoda01","Damyean Dotson",1,1,"23-166","NYK","@","L -21",0,2.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",2017-10-19,"OKC","SG","leeco01","Courtney Lee",1,1,"32-016","NYK","@","L -21",1,31.27,4,9,0.444,1,2,0.5,0,0,0,0,2,2,3,1,0,2,0,9,6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",2017-10-19,"TOR","C","feliccr01","Cristiano Felicio",1,1,"25-104","CHI","@","L -17",0,16.16,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,3,4,4,-0.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",2017-10-19,"TOR","C","lopezro01","Robin Lopez",1,1,"29-201","CHI","@","L -17",1,31.44,7,15,0.467,0,1,0,4,4,1,4,4,8,2,1,0,1,3,18,14.5,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",2017-10-19,"TOR","PF","markkla01","Lauri Markkanen",1,1,"20-150","CHI","@","L -17",1,33.27,5,12,0.417,2,6,0.333,5,6,0.833,2,6,8,0,0,1,3,2,17,10.3,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",2017-10-19,"TOR","PG","arcidry01","Ryan Arcidiacono",1,1,"23-207","CHI","@","L -17",0,5.19,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",2017-10-19,"TOR","PG","feldeka01","Kay Felder",1,1,"22-204","CHI","@","L -17",0,15.31,2,9,0.222,0,1,0,2,2,1,0,2,2,6,0,0,4,1,6,0.9,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",2017-10-19,"TOR","PG","grantje02","Jerian Grant",1,1,"25-010","CHI","@","L -17",1,27.1,3,9,0.333,0,1,0,1,1,1,1,1,2,7,2,0,2,1,7,7.4,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",2017-10-19,"TOR","SF","zipsepa01","Paul Zipser",1,1,"23-243","CHI","@","L -17",1,24.07,3,6,0.5,0,1,0,1,2,0.5,0,5,5,3,1,0,3,4,7,3.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",2017-10-19,"TOR","SF","pondequ01","Quincy Pondexter",1,1,"29-223","CHI","@","L -17",0,11.55,4,6,0.667,0,1,0,0,0,0,2,0,2,0,2,0,1,3,8,6.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",2017-10-19,"TOR","SG","valende01","Denzel Valentine",1,1,"23-337","CHI","@","L -17",0,25.31,4,10,0.4,4,7,0.571,0,0,0,0,2,2,0,0,0,1,4,12,4.6,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",2017-10-19,"TOR","SG","nwabada01","David Nwaba",1,1,"24-278","CHI","@","L -17",0,12.53,1,1,1,0,0,0,2,3,0.667,0,4,4,1,0,0,0,0,4,5.2,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2017-10-19,"TOR","SG","holidju01","Justin Holiday",1,1,"28-197","CHI","@","L -17",1,34.53,5,16,0.313,4,12,0.333,1,1,1,0,4,4,2,1,1,1,0,15,9.1,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2017-10-19,"TOR","SG","blakean01","Antonio Blakeney",1,1,"21-015","CHI","@","L -17",0,1.14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,0,"NULL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",2017-10-20,"ATL","C","howardw01","Dwight Howard",1,2,"31-316","CHA","","W +18",1,33.01,8,12,0.667,0,0,0,4,8,0.5,4,11,15,0,0,1,6,5,20,12,0,"NULL",2,2.5,4.5,0.5835,0,0.5,1.5,2,1.5,4,5.5,1.5,0,1.5,2,2,6.5,5.7,0
"318",2017-10-20,"ATL","PF","willima02","Marvin Williams",1,2,"31-123","CHA","","W +18",1,15.48,0,6,0,0,4,0,0,0,0,1,2,3,1,1,1,1,0,0,-1.5,0,"NULL",2,4,7,0.55,0,0.5,2,2.5,3,2.5,5.5,0.5,1.5,0.5,0.5,3,10,9.85,0
"319",2017-10-20,"ATL","PF","obryajo01","Johnny OBryant",1,1,"24-141","CHA","","W +18",0,14.06,2,6,0.333,0,1,0,2,2,1,3,3,6,1,1,1,0,1,6,7.6,0,"NULL",2,4,7,0.55,0,0.5,2,2.5,3,2.5,5.5,0.5,1.5,0.5,0.5,3,10,9.85,0
"320",2017-10-20,"ATL","PF","kaminfr01","Frank Kaminsky",1,2,"24-199","CHA","","W +18",0,33.05,7,14,0.5,2,5,0.4,5,5,1,0,6,6,3,1,0,2,1,21,16.5,0,"NULL",2,4,7,0.55,0,0.5,2,2.5,3,2.5,5.5,0.5,1.5,0.5,0.5,3,10,9.85,0
"321",2017-10-20,"ATL","PG","walkeke02","Kemba Walker",1,2,"27-165","CHA","","W +18",1,38.01,6,13,0.462,4,8,0.5,10,12,0.833,1,3,4,9,1,0,4,2,26,22.6,0,"NULL",2,7.5,15,0.5,1,2.5,0.5,1,0,1.5,1.5,3.5,1,0,1.5,1,16.5,10.8,0
"322",2017-10-20,"ATL","SG","lambje01","Jeremy Lamb",1,2,"25-143","CHA","","W +18",1,38.17,7,17,0.412,0,5,0,1,1,1,2,3,5,2,0,1,2,4,15,6.7,0,"NULL",2,5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"323",2017-10-20,"ATL","SG","grahatr01","Treveon Graham",1,2,"23-356","CHA","","W +18",0,24.09,3,6,0.5,1,4,0.25,2,2,1,1,1,2,0,0,0,0,1,9,6.6,0,"NULL",2,5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"324",2017-10-20,"ATL","SG","stoneju01","Julyan Stone",1,2,"28-317","CHA","","W +18",0,5.42,0,1,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,0,-0.4,0,"NULL",2,5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"325",2017-10-20,"ATL","SG","monkma01","Malik Monk",1,2,"19-258","CHA","","W +18",0,18.36,2,7,0.286,2,5,0.4,0,0,0,0,3,3,0,0,0,3,3,6,-1.4,0,"NULL",2,5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"326",2017-10-20,"ATL","SG","bacondw01","Dwayne Bacon",1,2,"22-051","CHA","","W +18",1,19.15,2,4,0.5,2,3,0.667,0,0,0,0,11,11,0,1,0,2,1,6,5.9,0,"NULL",2,5,10.5,0.4645,2.5,3.5,1,1,0.5,3,3.5,3,2,0,1,1,13.5,12.1,0
"327",2017-10-20,"BOS","C","embiijo01","Joel Embiid",1,2,"23-218","PHI","","L -10",1,28.02,4,16,0.25,0,6,0,3,3,1,2,12,14,3,1,2,3,1,11,7.5,0,"NULL",3,2.8,5.2,0.633,0,0.8,2,2.8,1.2,3.2,4.4,2,0.6,0.8,1,3,7.6,6.92,0
"328",2017-10-20,"BOS","C","johnsam01","Amir Johnson",1,2,"30-172","PHI","","L -10",0,11.23,0,2,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,-0.1,0,"NULL",3,2.8,5.2,0.633,0,0.8,2,2.8,1.2,3.2,4.4,2,0.6,0.8,1,3,7.6,6.92,0
"329",2017-10-20,"BOS","PF","saricda01","Dario Saric",1,2,"23-195","PHI","","L -10",0,23.41,4,10,0.4,0,4,0,1,2,0.5,4,6,10,2,0,1,6,5,9,1.9,0,"NULL",3,0.5,2,0.25,0.5,1.5,0,0,0,0.5,0.5,0,0,0,0.5,0.5,1.5,-0.25,0
"330",2017-10-20,"BOS","PF","covinro01","Robert Covington",1,2,"26-310","PHI","","L -10",1,27.07,5,10,0.5,2,6,0.333,0,0,0,2,0,2,2,0,1,2,5,12,6.5,0,"NULL",3,0.5,2,0.25,0.5,1.5,0,0,0,0.5,0.5,0,0,0,0.5,0.5,1.5,-0.25,0
"331",2017-10-20,"BOS","PG","mccontj01","T.J. McConnell",1,2,"25-209","PHI","","L -10",0,12.19,1,2,0.5,0,1,0,2,2,1,1,3,4,0,2,0,1,5,4,3.6,0,"NULL",3,4.6,12.2,0.3168,2,5,1.4,1.6,0.6,3.2,3.8,4.2,2.4,0,1,1.8,12.6,10.82,0
"332",2017-10-20,"BOS","PG","simmobe01","Ben Simmons",1,2,"21-092","PHI","","L -10",1,36.54,4,11,0.364,0,0,0,3,6,0.5,3,8,11,5,1,0,4,2,11,7.9,0,"NULL",3,4.6,12.2,0.3168,2,5,1.4,1.6,0.6,3.2,3.8,4.2,2.4,0,1,1.8,12.6,10.82,0
"333",2017-10-20,"BOS","SF","anderju01","Justin Anderson",1,1,"23-335","PHI","","L -10",0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",3,4.66666666666667,9.83333333333333,0.478166666666667,0.833333333333333,2.83333333333333,1.66666666666667,2.5,1.33333333333333,3.83333333333333,5.16666666666667,1.5,0.5,0,1,3.33333333333333,11.8333333333333,7.78333333333333,0
"334",2017-10-20,"BOS","SF","luwawti01","Timothe Luwawu-Cabarrot",1,2,"22-164","PHI","","L -10",0,14.17,1,4,0.25,0,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0.5,0,"NULL",3,4.66666666666667,9.83333333333333,0.478166666666667,0.833333333333333,2.83333333333333,1.66666666666667,2.5,1.33333333333333,3.83333333333333,5.16666666666667,1.5,0.5,0,1,3.33333333333333,11.8333333333333,7.78333333333333,0
"335",2017-10-20,"BOS","SG","bayleje01","Jerryd Bayless",1,2,"29-061","PHI","","L -10",1,30.27,7,12,0.583,4,6,0.667,0,0,0,0,1,1,1,1,0,0,4,18,12.8,0,"NULL",3,4.5,14.5,0.3105,1.5,5.5,1.5,4.5,1.5,6.5,8,3.5,2.5,1,2.5,3,12,7.4,0
"336",2017-10-20,"BOS","SG","fultzma01","Markelle Fultz",1,2,"19-144","PHI","","L -10",0,16.53,2,9,0.222,0,0,0,2,2,1,1,2,3,1,1,0,0,4,6,1.9,0,"NULL",3,4.5,14.5,0.3105,1.5,5.5,1.5,4.5,1.5,6.5,8,3.5,2.5,1,2.5,3,12,7.4,0
"337",2017-10-20,"BOS","SG","redicjj01","J.J. Redick",1,2,"33-118","PHI","","L -10",1,35.53,7,16,0.438,4,7,0.571,1,1,1,0,0,0,4,0,0,0,1,19,13,0,"NULL",3,4.5,14.5,0.3105,1.5,5.5,1.5,4.5,1.5,6.5,8,3.5,2.5,1,2.5,3,12,7.4,0
"338",2017-10-20,"CLE","C","makerth01","Thon Maker",1,2,"20-237","MIL","","L -19",1,16.59,3,5,0.6,1,1,1,0,0,0,1,2,3,0,0,1,0,3,7,5.5,0,"NULL",2,3,6,0.5555,0.5,2,3.5,5,2,6.5,8.5,1,0,0,2,2.5,10,7.45,0
"339",2017-10-20,"CLE","C","monrogr01","Greg Monroe",1,2,"27-138","MIL","","L -19",0,18.08,4,8,0.5,0,0,0,0,0,0,3,3,6,0,0,0,3,1,8,3.6,0,"NULL",2,3,6,0.5555,0.5,2,3.5,5,2,6.5,8.5,1,0,0,2,2.5,10,7.45,0
"340",2017-10-20,"CLE","C","hensojo01","John Henson",1,2,"26-296","MIL","","L -19",0,8.15,1,1,1,0,0,0,2,2,1,2,0,2,0,0,0,1,1,4,3.7,0,"NULL",2,3,6,0.5555,0.5,2,3.5,5,2,6.5,8.5,1,0,0,2,2.5,10,7.45,0
"341",2017-10-20,"CLE","PF","wilsodj01","D.J. Wilson",1,1,"21-243","MIL","","L -19",0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",2,7.5,13.5,0.5035,0.5,3,2,2,0.5,7.5,8,4.5,0,1,2.5,3,17.5,13.8,0
"342",2017-10-20,"CLE","PF","teletmi01","Mirza Teletovic",1,2,"32-032","MIL","","L -19",0,8.45,1,4,0.25,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0,"NULL",2,7.5,13.5,0.5035,0.5,3,2,2,0.5,7.5,8,4.5,0,1,2.5,3,17.5,13.8,0
"343",2017-10-20,"CLE","PF","antetgi01","Giannis Antetokounmpo",1,2,"22-318","MIL","","L -19",1,38.32,15,22,0.682,0,1,0,4,6,0.667,2,6,8,8,3,1,2,2,34,33.5,0,"NULL",2,7.5,13.5,0.5035,0.5,3,2,2,0.5,7.5,8,4.5,0,1,2.5,3,17.5,13.8,0
"344",2017-10-20,"CLE","PG","dellama01","Matthew Dellavedova",1,2,"27-042","MIL","","L -19",0,24.14,1,5,0.2,1,3,0.333,0,0,0,0,2,2,5,0,0,3,3,3,-0.2,0,"NULL",2,5,14,0.357,1,3,3,4,1,3,4,2,0,0,2,2,14,6,0
"345",2017-10-20,"CLE","PG","brogdma01","Malcolm Brogdon",1,2,"24-313","MIL","","L -19",1,33.37,6,12,0.5,4,9,0.444,0,0,0,0,2,2,1,2,0,2,2,16,10.5,0,"NULL",2,5,14,0.357,1,3,3,4,1,3,4,2,0,0,2,2,14,6,0
"346",2017-10-20,"CLE","SF","middlkh01","Khris Middleton",1,2,"26-069","MIL","","L -19",1,35.19,3,10,0.3,0,5,0,2,2,1,0,3,3,5,0,0,3,4,8,2,0,"NULL",2,3,10,0.3,1,5,4,4,1,4,5,2,2,0,1,2,11,8.7,0
"347",2017-10-20,"CLE","SG","brownst02","Sterling Brown",1,1,"22-252","MIL","","L -19",0,5.43,1,3,0.333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1.3,0,"NULL",2,2.25,5,0.3845,0.25,1,0.75,0.75,0.5,1.5,2,1,0.25,0.5,1.25,2.5,5.5,2.75,0
"348",2017-10-20,"CLE","SG","vaughra01","Rashad Vaughn",1,2,"21-065","MIL","","L -19",0,1.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,0,"NULL",2,2.25,5,0.3845,0.25,1,0.75,0.75,0.5,1.5,2,1,0.25,0.5,1.25,2.5,5.5,2.75,0
"349",2017-10-20,"CLE","SG","terryja01","Jason Terry",1,1,"40-035","MIL","","L -19",0,16.23,0,4,0,0,3,0,2,2,1,0,2,2,1,3,0,0,0,2,3.5,0,"NULL",2,2.25,5,0.3845,0.25,1,0.75,0.75,0.5,1.5,2,1,0.25,0.5,1.25,2.5,5.5,2.75,0
"350",2017-10-20,"CLE","SG","snellto01","Tony Snell",1,2,"25-344","MIL","","L -19",1,31.37,3,7,0.429,3,7,0.429,0,0,0,0,2,2,3,1,0,0,1,9,8.6,0,"NULL",2,2.25,5,0.3845,0.25,1,0.75,0.75,0.5,1.5,2,1,0.25,0.5,1.25,2.5,5.5,2.75,0
"351",2017-10-20,"DAL","C","caulewi01","Willie Cauley-Stein",1,2,"24-063","SAC","@","W +5",1,26.51,4,7,0.571,0,1,0,2,2,1,4,7,11,1,0,1,0,5,10,11,0,"NULL",2,4,7.66666666666667,0.651,1.33333333333333,3.33333333333333,1.33333333333333,1.66666666666667,1,4.66666666666667,5.66666666666667,0,0.666666666666667,1.33333333333333,0.333333333333333,2.33333333333333,10.6666666666667,9.2,0
"352",2017-10-20,"DAL","C","koufoko01","Kosta Koufos",1,2,"28-238","SAC","@","W +5",0,21.09,1,4,0.25,0,0,0,1,2,0.5,3,2,5,0,1,1,2,3,3,1.4,0,"NULL",2,4,7.66666666666667,0.651,1.33333333333333,3.33333333333333,1.33333333333333,1.66666666666667,1,4.66666666666667,5.66666666666667,0,0.666666666666667,1.33333333333333,0.333333333333333,2.33333333333333,10.6666666666667,9.2,0
"353",2017-10-20,"DAL","PF","randoza01","Zach Randolph",1,1,"36-096","SAC","@","W +5",1,30.19,5,15,0.333,1,3,0.333,2,4,0.5,3,3,6,1,2,0,1,1,13,8,0,"NULL",2,2,8,0.282,0,4,4,4.5,1,4,5,1.5,0.5,0,2,1,8,4.05,0
"354",2017-10-20,"DAL","PF","labissk01","Skal Labissiere",1,2,"21-216","SAC","@","W +5",0,12.57,4,9,0.444,0,0,0,0,0,0,1,4,5,0,0,1,1,1,8,4.5,0,"NULL",2,2,8,0.282,0,4,4,4.5,1,4,5,1.5,0.5,0,2,1,8,4.05,0
"355",2017-10-20,"DAL","PG","hillge01","George Hill",1,2,"31-169","SAC","@","W +5",1,31.56,9,12,0.75,3,3,1,0,1,0,1,4,5,2,2,0,5,1,21,15.7,0,"NULL",2,4.66666666666667,9.33333333333333,0.505,1.66666666666667,4.66666666666667,2,2.33333333333333,0.666666666666667,1.33333333333333,2,5.66666666666667,0,0,1.66666666666667,1.33333333333333,13,10.8333333333333,0
"356",2017-10-20,"DAL","PG","foxde01","DeAaron Fox",1,2,"19-304","SAC","@","W +5",0,26.19,4,13,0.308,1,1,1,0,0,0,1,5,6,10,1,0,2,3,9,8.5,0,"NULL",2,4.66666666666667,9.33333333333333,0.505,1.66666666666667,4.66666666666667,2,2.33333333333333,0.666666666666667,1.33333333333333,2,5.66666666666667,0,0,1.66666666666667,1.33333333333333,13,10.8333333333333,0
"357",2017-10-20,"DAL","SG","templga01","Garrett Temple",1,2,"31-165","SAC","@","W +5",0,28.29,3,6,0.5,2,3,0.667,0,0,0,1,5,6,3,2,0,1,0,8,10.3,0,"NULL",2,4,9.5,0.423,4,6.5,0,0,1,3,4,3.5,1,0,2.5,3,12,8.3,0
"358",2017-10-20,"DAL","SG","hieldbu01","Buddy Hield",1,2,"23-307","SAC","@","W +5",1,27.28,4,11,0.364,1,6,0.167,4,4,1,1,5,6,3,0,0,1,1,13,9.8,0,"NULL",2,4,9.5,0.423,4,6.5,0,0,1,3,4,3.5,1,0,2.5,3,12,8.3,0
"359",2017-10-20,"DET","C","gortama01","Marcin Gortat",1,2,"33-245","WAS","","W +4",1,34.35,4,6,0.667,0,0,0,2,4,0.5,2,7,9,1,1,0,0,5,10,9.8,0,"NULL",2,3,9,0.333,0,0,2,2,5,8,13,4,1,2,0,3,8,12.8,0
"360",2017-10-20,"DET","C","mahinia01","Ian Mahinmi",1,2,"30-349","WAS","","W +4",0,13.04,2,3,0.667,0,0,0,1,2,0.5,2,1,3,2,1,0,0,1,5,7,0,"NULL",2,3,9,0.333,0,0,2,2,5,8,13,4,1,2,0,3,8,12.8,0
"361",2017-10-20,"DET","PF","scottmi01","Mike Scott",1,2,"29-096","WAS","","W +4",0,20.42,3,4,0.75,0,0,0,2,2,1,0,0,0,1,0,1,0,0,8,7.8,0,"NULL",2,4.5,8.5,0.361,1.5,3,0.5,0.75,0.5,4,4.5,1,1,0.25,0.5,1.75,11,8.975,0
"362",2017-10-20,"DET","PG","walljo01","John Wall",1,2,"27-044","WAS","","W +4",1,33.34,8,12,0.667,1,3,0.333,9,11,0.818,0,3,3,10,1,2,8,1,26,21.9,0,"NULL",2,3.5,9.5,0.361,0,1,1.5,1.5,0.5,2.5,3,7,1,0,1.5,3,8.5,7.55,0
"363",2017-10-20,"DET","PG","fraziti01","Tim Frazier",1,2,"26-353","WAS","","W +4",0,14.26,0,3,0,0,2,0,0,0,0,0,1,1,4,2,0,3,2,0,-0.8,0,"NULL",2,3.5,9.5,0.361,0,1,1.5,1.5,0.5,2.5,3,7,1,0,1.5,3,8.5,7.55,0
"364",2017-10-20,"DET","SF","porteot01","Otto Porter",1,2,"24-139","WAS","","W +4",1,37.5,11,19,0.579,2,4,0.5,4,4,1,2,7,9,3,4,1,1,2,28,27.6,0,"NULL",2,0,13,0,0,6,2,2,1,3,4,1,4,0,0,1,2,-1.2,0
"365",2017-10-20,"DET","SF","oubreke01","Kelly Oubre Jr.",1,2,"21-315","WAS","","W +4",1,35.55,1,5,0.2,0,2,0,2,2,1,1,6,7,0,2,0,1,3,4,3.2,0,"NULL",2,0,13,0,0,6,2,2,1,3,4,1,4,0,0,1,2,-1.2,0
"366",2017-10-20,"DET","SG","bealbr01","Bradley Beal",1,2,"24-114","WAS","","W +4",1,34.52,9,18,0.5,1,3,0.333,6,7,0.857,0,4,4,4,0,3,2,4,25,18.1,0,"NULL",2,6.5,10.5,0.6225,1.5,3,1,1,0,3,3,0.5,1.5,0,1.5,2,15.5,11.2,0
"367",2017-10-20,"DET","SG","meeksjo01","Jodie Meeks",1,2,"30-060","WAS","","W +4",0,15.02,2,5,0.4,2,3,0.667,3,3,1,0,1,1,0,1,0,1,0,9,6.6,0,"NULL",2,6.5,10.5,0.6225,1.5,3,1,1,0,3,3,0.5,1.5,0,1.5,2,15.5,11.2,0
"368",2017-10-20,"GSW","C","couside01","DeMarcus Cousins",1,2,"27-068","NOP","","L -8",1,32.36,11,23,0.478,3,8,0.375,10,13,0.769,4,10,14,5,3,1,7,5,35,26.1,0,"NULL",2,2,2.5,0.61675,0,0,0.75,1,0.25,1.5,1.75,0.25,0.25,0.5,0.5,1.75,4.75,3.9,0
"369",2017-10-20,"GSW","PF","davisan02","Anthony Davis",1,2,"24-223","NOP","","L -8",1,40.07,15,21,0.714,3,4,0.75,2,5,0.4,5,10,15,5,3,1,4,1,35,34.4,0,"NULL",2,2,6,0.333,1,2,4,4,1,10,11,13,0,0,2,3,9,15.2,0
"370",2017-10-20,"GSW","PG","holidjr01","Jrue Holiday",1,2,"27-130","NOP","","L -8",1,34.37,5,17,0.294,2,6,0.333,1,2,0.5,1,6,7,3,1,0,2,4,13,4.7,0,"NULL",2,5,11.5,0.422,1.5,4.5,2.5,2.5,0.5,2.5,3,4.5,0.5,0,1.5,3,14,10,0
"371",2017-10-20,"GSW","SF","cunnida01","Dante Cunningham",1,2,"30-181","NOP","","L -8",1,27.37,2,8,0.25,1,5,0.2,1,2,0.5,1,5,6,0,0,1,0,2,6,2.9,0,"NULL",2,3.5,7.5,0.2335,1,2.5,3,3.5,0.5,2.5,3,3.5,0,2,4,2,11,7.1,0
"372",2017-10-20,"GSW","SF","milleda01","Darius Miller",1,2,"27-213","NOP","","L -8",0,20.09,2,5,0.4,0,3,0,0,0,0,0,2,2,2,0,0,1,1,4,1.9,0,"NULL",2,3.5,7.5,0.2335,1,2.5,3,3.5,0.5,2.5,3,3.5,0,2,4,2,11,7.1,0
"373",2017-10-20,"GSW","SG","mooreet01","ETwaun Moore",1,2,"28-234","NOP","","L -8",1,26.3,0,5,0,0,3,0,0,0,0,2,0,2,2,0,0,0,2,0,-1.5,0,"NULL",2,5.33333333333333,8.66666666666667,0.661666666666667,3.33333333333333,4.66666666666667,0.333333333333333,0.333333333333333,0.666666666666667,3,3.66666666666667,1.33333333333333,1,1,0.666666666666667,1.66666666666667,14.3333333333333,13.0666666666667,0
"374",2017-10-20,"GSW","SG","clarkia01","Ian Clark",1,2,"26-227","NOP","","L -8",0,26.42,5,7,0.714,4,4,1,0,0,0,0,1,1,3,1,0,0,2,14,13.7,0,"NULL",2,5.33333333333333,8.66666666666667,0.661666666666667,3.33333333333333,4.66666666666667,0.333333333333333,0.333333333333333,0.666666666666667,3,3.66666666666667,1.33333333333333,1,1,0.666666666666667,1.66666666666667,14.3333333333333,13.0666666666667,0
"375",2017-10-20,"GSW","SG","allento01","Tony Allen",1,2,"35-282","NOP","","L -8",0,6.53,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,-1,0,"NULL",2,5.33333333333333,8.66666666666667,0.661666666666667,3.33333333333333,4.66666666666667,0.333333333333333,0.333333333333333,0.666666666666667,3,3.66666666666667,1.33333333333333,1,1,0.666666666666667,1.66666666666667,14.3333333333333,13.0666666666667,0
"376",2017-10-20,"IND","C","colliza01","Zach Collins",1,1,"19-335","POR","@","W +18",0,7.02,0,4,0,0,1,0,0,0,0,2,0,2,0,0,0,1,2,0,-3.2,0,"NULL",2,8,13,0.615,1,3,4,4,3,11,14,2,0,4,1,3,21,22.5,0
"377",2017-10-20,"IND","C","nurkiju01","Jusuf Nurkic",1,2,"23-058","POR","@","W +18",1,25.37,4,13,0.308,0,0,0,3,4,0.75,1,1,2,3,1,1,6,5,11,-0.1,0,"NULL",2,8,13,0.615,1,3,4,4,3,11,14,2,0,4,1,3,21,22.5,0
